DP_NODE_ID,ORIGINATING_LINK_ID,DEST_LINK_ID,RAMP,BIF,CA,FILENAME,SIDE,SIGN_DEST,JV_ORIGIN,ISO_COUNTRY_CODE,GMS_SVG,GMS_TEMPLATE,LATITUDE,LONGITUDE,MDPS,MDPS_APPROX,TUNNEL_ORIGIN_LINK,TUNNEL_DEST_LINK,ORIGIN_BEARING,DEST_BEARING,DP2_NODE_ID
958740579,933027211,933027212,N,N,Y,L32.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.49325,103.78417,N,N/A,N,N,327.03948,330.53246,
958740579,933027211,979450760,Y,N,N,L32.SVG,L,-1,-1,MYS,GMS_MY.SVG,,1.49325,103.78417,N,N/A,N,N,327.03948,315.94892,
830416175,936113333,751887611,Y,N,N,L32.SVG,L,751887611,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.15468,101.67194,N,N/A,N,N,158.34076,135.9826,
830416175,936113333,751957024,N,N,N,L32.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.15468,101.67194,N,N/A,N,N,158.34076,147.4321,
961608643,936113337,936113338,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.15504,101.67151,N,N/A,N,N,331.49648,341.59112,
961608643,936113337,936113341,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.15504,101.67151,N,N/A,N,N,331.49648,322.63658,
961615259,936229279,936124420,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.13616,101.74456,N,N/A,N,N,154.68703,157.92047,
961615259,936229279,936229281,Y,N,N,L21.SVG,L,936229281,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.13616,101.74456,N,N/A,N,N,154.68703,146.06323,
830451252,936928148,778387904,Y,N,N,L24.SVG,L,-1,936928148,MYS,GMS_MY.SVG,,1.47036,103.76748,N,N/A,N,N,136.13273,132.28308,
830451252,936928148,781739858,N,N,N,L24.SVG,R,-1,936928148,MYS,GMS_MY.SVG,,1.47036,103.76748,N,N/A,N,N,136.13273,141.34939,
850607614,939854665,751851358,N,N,N,B12LR12.SVG,L,-1,778528212,MYS,GMS_MY.SVG,,3.23003,101.67023,Y,Y,N/A,N/A,85.72532,76.35213,830358033
850607614,939854665,752143355,Y,N,N,B12LR12.SVG,M,-1,778528212,MYS,GMS_MY.SVG,,3.23003,101.67023,Y,Y,N/A,N/A,85.72532,76.35213,830358033
850607614,939854665,781535916,N,N,N,B12LR12.SVG,R,-1,939854665,MYS,GMS_MY.SVG,,3.22965,101.66831,Y,Y,N/A,N/A,85.72532,82.63604,830358033
830524495,939913799,752070955,Y,N,N,L21.SVG,L,-1,-2,MYS,GMS_MY.SVG,,2.66914,101.92411,N,N/A,N,N,13.87242,342.5706,
830524495,939913799,927902267,N,N,Y,L21.SVG,R,-1,-2,MYS,GMS_MY.SVG,,2.66914,101.92411,N,N/A,N,N,13.87242,13.55625,
835400048,939932628,759428375,Y,N,N,L22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,2.82291,101.6935,N,N/A,N,N,1.55327,333.46277,
835400048,939932628,781526702,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,2.82291,101.6935,N,N/A,N,N,1.55327,0,
869345658,939952143,911713097,N,N,Y,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,2.981,101.64684,N,N/A,N,N,86.2635,85.643,
869345658,939952143,955121431,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,2.981,101.64684,N,N/A,N,N,86.2635,60.91244,
964567722,940622159,930521514,Y,N,N,L21.SVG,L,930521514,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.24038,103.00806,N,N/A,N,N,349.62656,342.84435,
964567722,940622159,940622175,N,N,Y,L21.SVG,R,-1,-2,MYS,GMS_MY.SVG,,5.24038,103.00806,N,N/A,N,N,349.62656,358.63091,
850458771,940933073,785070398,N,N,N,L32.SVG,R,-1,940933073,MYS,GMS_MY.SVG,,1.55279,103.65863,N,N/A,N,N,192.09045,198.94005,
850458771,940933073,835661957,Y,N,N,L32.SVG,L,-1,940933073,MYS,GMS_MY.SVG,,1.55279,103.65863,N,N/A,N,N,192.09045,170.54109,
919784575,941502907,880210956,N,N,Y,L22.SVG,R,-1,-2,MYS,GMS_MY.SVG,,1.52712,103.96095,N,N/A,N,N,97.45285,99.27583,
919784575,941502907,880319751,Y,N,Y,L22.SVG,L,880319751,-2,MYS,GMS_MY.SVG,EXIT_B_L,1.52712,103.96095,N,N/A,N,N,97.45285,91.16955,
964567728,945967428,940622180,Y,N,N,L21.SVG,L,940622180,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.24732,103.00929,N,N/A,N,N,202.5058,191.48024,
964567728,945967428,941194374,N,N,Y,L21.SVG,R,-1,-2,MYS,GMS_MY.SVG,,5.24732,103.00929,N,N/A,N,N,202.5058,197.10815,
830355573,946156004,929446368,N,N,N,L22.SVG,R,-1,946156004,MYS,GMS_MY.SVG,,3.7715,103.25438,N,N/A,N,N,80.02819,83.00392,
830355573,946156004,946155991,Y,N,N,L22.SVG,L,-1,946156004,MYS,GMS_MY.SVG,,3.7715,103.25438,N,N/A,N,N,80.02819,52.0648,
970374948,949206720,949206727,N,N,Y,L12.SVG,R,-1,-2,MYS,GMS_MY.SVG,,2.94243,101.58281,N,N/A,N,N,264.37507,261.14671,
970374948,949206720,949206729,Y,N,Y,L12.SVG,L,949206729,-2,MYS,GMS_MY.SVG,EXIT_B_L,2.94243,101.58281,N,N/A,N,N,264.37507,245.74397,
886568303,949206723,833428242,Y,N,N,L22.SVG,L,833428242,-2,MYS,GMS_MY.SVG,EXIT_A_L,2.94233,101.58151,N,N/A,N,N,69.22085,70.61733,
886568303,949206723,949206724,N,N,Y,L22.SVG,R,-1,-2,MYS,GMS_MY.SVG,,2.94233,101.58151,N,N/A,N,N,69.22085,76.45962,
974993487,954623131,954623132,N,N,Y,L31.SVG,R,-2,-1,MYS,GMS_MY.SVG,,3.12527,101.52707,N,N/A,N,N,321.75131,330.98159,
974993487,954623131,954623133,Y,N,N,L31.SVG,L,954623133,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.12527,101.52707,N,N/A,N,N,321.75131,310.33424,
830458089,956932579,751991813,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.19764,101.76299,N,N/A,N,N,148.03473,159.47328,
830458089,956932579,752128356,Y,N,N,L21.SVG,L,752128356,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.19764,101.76299,N,N/A,N,N,148.03473,145.53314,
830504478,957478453,752027894,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,5.38549,100.3861,N,N/A,N,N,133.57841,125.33707,
830504478,957478453,752149016,Y,N,N,L21.SVG,L,752149016,-1,MYS,GMS_MY.SVG,EXIT_A_L,5.38549,100.3861,N,N/A,N,N,133.57841,119.58458,
976744698,957482652,957482651,Y,N,N,L22.SVG,L,-1,957482652,MYS,GMS_MY.SVG,,1.60849,103.64768,N,N/A,N,N,173.21368,153.44398,
976744698,957482652,957482654,N,N,N,L22.SVG,R,-1,957482652,MYS,GMS_MY.SVG,,1.60849,103.64768,N,N/A,N,N,173.21368,185.70836,
976850153,957655950,957655949,N,N,N,L31.SVG,R,-1,-1,MYS,GMS_MY.SVG,,5.39858,100.30388,N,N/A,N,N,184.37927,185.17152,
976850153,957655950,957655953,Y,N,N,L31.SVG,L,-1,-1,MYS,GMS_MY.SVG,,5.39858,100.30388,N,N/A,N,N,184.37927,169.73989,
830527582,957837217,752098335,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.46696,103.74838,N,N/A,N,N,205.0097,202.6132,
830527582,957837217,957837216,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,1.46696,103.74838,N,N/A,N,N,205.0097,184.08428,
830519776,958337555,751873469,N,N,Y,L21.SVG,R,751873469,-2,MYS,GMS_MY.SVG,SON_A,1.64549,103.55618,N,N/A,N,N,315.99957,317.47085,
830519776,958337555,958337556,Y,N,N,L21.SVG,L,958337556,-2,MYS,GMS_MY.SVG,EXIT_A_L,1.64549,103.55618,N,N/A,N,N,315.99957,304.09986,
830352467,961151225,752055556,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.52671,103.81216,N,N/A,N,N,128.39644,128.81349,
830352467,961151225,752233089,Y,N,N,L21.SVG,L,752233089,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.52671,103.81216,N,N/A,N,N,128.39644,119.62354,
830559626,966260704,783565716,Y,N,N,L21.SVG,L,783565716,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.23596,101.69901,N,N/A,N,N,270.00001,240.60317,
830559626,966260704,783565719,N,N,N,L21.SVG,R,783565719,-1,MYS,GMS_MY.SVG,SON_B,3.23596,101.69901,N,N/A,N,N,270.00001,270.00003,
942881526,966370696,910538535,Y,N,N,L21.SVG,L,910538535,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.09345,103.06461,N,N/A,N,N,187.23856,181.27747,
942881526,966370696,931749634,N,N,Y,L21.SVG,R,931749634,-2,MYS,GMS_MY.SVG,SON_A,5.09345,103.06461,N,N/A,N,N,187.23856,187.27723,
851111682,966683221,782331709,N,N,N,L21.SVG,R,-2,-1,MYS,GMS_MY.SVG,,2.99107,101.40305,N,N/A,N,N,302.38277,313.06403,
851111682,966683221,864985514,Y,N,N,L21.SVG,L,864985514,-1,MYS,GMS_MY.SVG,EXIT_A_L,2.99107,101.40305,N,N/A,N,N,302.38277,275.44771,
984386485,967176671,961850336,Y,N,N,L21.SVG,L,-1,967176671,MYS,GMS_MY.SVG,,2.07625,102.55073,N,N/A,N,N,255.95491,248.61661,
984386485,967176671,981690359,N,N,N,L21.SVG,R,-1,967176671,MYS,GMS_MY.SVG,,2.07625,102.55073,N,N/A,N,N,255.95491,258.68283,
984386492,967176674,752010472,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,2.08272,102.54202,N,N/A,N,N,311.47924,303.04118,
984386492,967176674,967176675,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,2.08272,102.54202,N,N/A,N,N,311.47924,315.01894,
948228285,971126244,918294128,Y,N,N,L11.SVG,R,-1,971126244,MYS,GMS_MY.SVG,,4.65303,101.08589,N,N/A,N,N,341.62172,346.41626,
948228285,971126244,918294129,Y,N,N,L11.SVG,L,-1,971126244,MYS,GMS_MY.SVG,,4.65303,101.08589,N,N/A,N,N,341.62172,332.00599,
830623924,971973197,751857478,Y,N,N,L21.SVG,L,751857478,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.53935,103.78862,N,N/A,N,N,214.98231,172.14948,
830623924,971973197,786275396,Y,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.53935,103.78862,N,N/A,N,N,214.98231,217.22488,
940869129,972180757,907917670,N,N,Y,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.45494,103.61325,N,N/A,N,N,153.27773,153.44231,
940869129,972180757,907917674,Y,N,N,L21.SVG,L,907917674,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.45494,103.61325,N,N/A,N,N,153.27773,135.00923,
940869125,972180762,907917662,N,N,Y,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.44954,103.61529,N,N/A,N,N,352.7273,353.04925,
940869125,972180762,907917664,Y,N,N,L21.SVG,L,907917664,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.44954,103.61529,N,N/A,N,N,352.7273,334.36615,
830361795,972252314,972999901,N,N,Y,L21.SVG,R,972999901,972252314,MYS,GMS_MY.SVG,SON_A,1.39306,103.58859,N,N/A,N,N,329.04372,328.96579,
830361795,972252314,981259440,Y,N,N,L21.SVG,L,981259440,972252314,MYS,GMS_MY.SVG,EXIT_A_L,1.39306,103.58859,N,N/A,N,N,329.04372,321.57702,
830505008,972256595,751974723,N,N,Y,L32.SVG,R,751974723,-1,MYS,GMS_MY.SVG,SON_A,1.4035,103.58936,N,N/A,N,N,211.81975,213.68213,
830505008,972256595,981253468,Y,N,N,L32.SVG,L,981253468,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.4035,103.58936,N,N/A,N,N,211.81975,206.55818,
830586253,972341441,781465707,N,N,N,L23.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.49596,103.86764,N,N/A,N,N,115.56756,118.87096,
830586253,972341441,976784125,Y,N,N,L23.SVG,L,-1,-1,MYS,GMS_MY.SVG,,1.49596,103.86764,N,N/A,N,N,115.56756,107.10822,
830537421,972344516,751990775,Y,N,N,L24.SVG,L,751990775,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.49367,103.87088,N,N/A,N,N,309.41022,298.51943,
830537421,972344516,781465705,N,N,N,L24.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.49367,103.87088,N,N/A,N,N,309.41022,308.82091,
830433403,972997511,972997512,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.47507,103.89103,N,N/A,N,N,346.70568,341.57075,
830433403,972997511,972997514,Y,N,N,L21.SVG,L,972997514,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.47507,103.89103,N,N/A,N,N,346.70568,328.82344,
830574483,974599859,752079264,Y,N,N,L21.SVG,L,752079264,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.61882,103.65526,N,N/A,N,N,75.2508,62.13089,
830574483,974599859,752194796,N,N,Y,L21.SVG,R,752194796,-1,MYS,GMS_MY.SVG,SON_A,1.61882,103.65526,N,N/A,N,N,75.2508,71.55817,
830420974,974619443,781516255,Y,N,N,L32.SVG,L,781516255,974619443,MYS,GMS_MY.SVG,EXIT_A_L,1.50346,103.69192,N,N/A,N,N,62.23333,35.52835,
830420974,974619443,781516294,N,N,N,L32.SVG,R,-1,974619443,MYS,GMS_MY.SVG,,1.50346,103.69192,N,N/A,N,N,62.23333,64.43235,
850546046,974846299,979687294,Y,N,N,B22RB11.SVG,L,979687294,974846299,MYS,GMS_MY.SVG,EXIT_A_L,1.54856,103.65618,Y,Y,N/A,N/A,101.89287,90,1006070619
850546046,974846299,996161440,N,N,N,B22RB11.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.5485,103.65639,Y,Y,N/A,N/A,101.89287,105.95092,1006070619
850546046,974846299,996165868,Y,N,N,B22RB11.SVG,M,-1,-1,MYS,GMS_MY.SVG,,1.5485,103.65639,Y,Y,N/A,N/A,101.89287,105.95092,1006070619
940363881,976256934,907130851,N,N,Y,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.47833,103.59562,N,N/A,N,N,291.0439,284.04075,
940363881,976256934,976256928,Y,N,N,L22.SVG,L,976256928,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.47833,103.59562,N,N/A,N,N,291.0439,276.97057,
830350246,976637247,751874563,Y,N,Y,L11.SVG,R,-1,976637247,MYS,GMS_MY.SVG,,3.07696,101.70279,N,N/A,N,N,15.6208,44.95866,
830350246,976637247,752140841,Y,N,N,L11.SVG,L,-1,976637247,MYS,GMS_MY.SVG,,3.07696,101.70279,N,N/A,N,N,15.6208,14.32949,
830542917,976647041,976647042,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.08979,101.69953,N,N/A,N,N,60.03243,55.18309,
830542917,976647041,976647044,Y,N,N,L21.SVG,L,976647044,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.08979,101.69953,N,N/A,N,N,60.03243,38.95023,
991757510,976654802,976654801,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.09218,101.70131,N,N/A,N,N,198.40992,198.6864,
991757510,976654802,976655840,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.09218,101.70131,N,N/A,N,N,198.40992,177.71272,
855185720,977274006,788089579,N,N,Y,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.49401,103.67754,N,N/A,N,N,224.99026,224.41155,
855185720,977274006,837498160,Y,N,N,L22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,1.49401,103.67754,N,N/A,N,N,224.99026,214.37127,
830471009,977399512,751994158,N,Y,Y,B22.SVG,R,751994158,977399512,MYS,GMS_MY.SVG,SON_A,1.46789,103.60839,N,N/A,N,N,352.571,356.15523,
830471009,977399512,977399515,Y,Y,Y,B22.SVG,L,977399515,977399512,MYS,GMS_MY.SVG,EXIT_B_L,1.46789,103.60839,N,N/A,N,N,352.571,352.44818,
830594178,977399516,751994333,Y,N,Y,L21.SVG,R,751994333,-1,MYS,GMS_MY.SVG,EXIT_B_R,1.47287,103.60708,N,N/A,N,N,325.31371,315.83978,
830594178,977399516,752132016,Y,N,Y,L21.SVG,L,752132016,-1,MYS,GMS_MY.SVG,EXIT_B_L,1.47287,103.60708,N,N/A,N,N,325.31371,314.65361,
834106621,977399518,752176247,Y,N,Y,L21.SVG,L,752176247,-1,MYS,GMS_MY.SVG,EXIT_B_L,1.47438,103.60767,N,N/A,N,N,272.52696,254.92675,
834106621,977399518,757429618,N,N,Y,L21.SVG,R,757429618,-1,MYS,GMS_MY.SVG,SON_A,1.47438,103.60767,N,N/A,N,N,272.52696,276.11753,
830484974,979679995,960897650,Y,N,N,B33RB12.SVG,L,960897650,979679995,MYS,GMS_MY.SVG,EXIT_A_L,1.54691,103.65701,Y,Y,N/A,N/A,356.63476,347.32409,850546067
830484974,979679995,996161442,N,N,N,B33RB12.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.54822,103.65702,Y,Y,N/A,N/A,356.63476,357.51135,850546067
830484974,979679995,996165870,Y,N,N,B33RB12.SVG,M,-1,-1,MYS,GMS_MY.SVG,,1.54822,103.65702,Y,Y,N/A,N/A,356.63476,357.51135,850546067
994194130,979732309,929374379,Y,N,N,L22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,2.70106,101.96043,N,N/A,N,N,152.20219,129.83689,
994194130,979732309,979732320,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,2.70106,101.96043,N,N/A,N,N,152.20219,148.02322,
878305442,979732316,927546256,Y,N,N,L22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,2.69651,101.96602,N,N/A,N,N,292.56556,274.24108,
878305442,979732316,929377081,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,2.69651,101.96602,N,N/A,N,N,292.56556,295.8805,
892644764,979737608,843855127,N,N,Y,L22.SVG,R,-1,-2,MYS,GMS_MY.SVG,,2.76166,101.92236,N,N/A,N,N,132.54359,134.35119,
892644764,979737608,843855130,Y,N,N,L22.SVG,L,843855130,-2,MYS,GMS_MY.SVG,EXIT_A_L,2.76166,101.92236,N,N/A,N,N,132.54359,111.4704,
830358174,979775683,751884918,N,N,N,L21.SVG,R,-1,979775683,MYS,GMS_MY.SVG,,3.13693,101.6922,N,N/A,N,N,230.66848,249.64887,
830358174,979775683,979706219,Y,N,N,L21.SVG,L,-1,979775683,MYS,GMS_MY.SVG,,3.13693,101.6922,N,N/A,N,N,230.66848,204.98399,
830413994,979803356,752039693,Y,N,N,L22.SVG,L,-1,979803356,MYS,GMS_MY.SVG,,1.52384,103.76202,N,N/A,N,N,117.48273,115.35401,
830413994,979803356,933076755,N,N,Y,L22.SVG,R,-1,979803356,MYS,GMS_MY.SVG,,1.52384,103.76202,N,N/A,N,N,117.48273,122.54425,
830353669,981505637,752105280,Y,N,N,L21.SVG,L,-1,981505637,MYS,GMS_MY.SVG,,2.0765,102.5493,N,N/A,N,N,113.21222,75.9549,
830353669,981505637,961850319,Y,N,N,L21.SVG,R,-1,981505637,MYS,GMS_MY.SVG,,2.0765,102.5493,N,N/A,N,N,113.21222,120.48199,
979866410,981670454,967176670,N,N,N,L22.SVG,R,-1,981670454,MYS,GMS_MY.SVG,,2.07829,102.54714,N,N/A,N,N,132.10791,130.96509,
979866410,981670454,979315867,Y,N,N,L22.SVG,L,979315867,981670454,MYS,GMS_MY.SVG,EXIT_A_L,2.07829,102.54714,N,N/A,N,N,132.10791,104.04511,
830359776,981837563,808932423,N,N,Y,L22.SVG,R,808932423,-1,MYS,GMS_MY.SVG,SON_A,1.48409,103.65334,N,N/A,N,N,74.74,79.40919,
830359776,981837563,999256101,Y,N,N,L22.SVG,L,999256101,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.48409,103.65334,N,N/A,N,N,74.74,72.00701,
996160487,982350809,751943594,Y,N,N,L42.SVG,L,751943594,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.05434,101.62037,N,N/A,N,N,126.06612,107.37722,
996160487,982350809,982350808,N,N,N,L42.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.05434,101.62037,N,N/A,N,N,126.06612,123.96751,
845900957,983021175,774779538,N,N,N,L21.SVG,R,-1,983021175,MYS,GMS_MY.SVG,,4.46923,100.99664,N,N/A,N,N,298.37366,290.61349,
845900957,983021175,774779540,Y,N,N,L21.SVG,L,-1,983021175,MYS,GMS_MY.SVG,,4.46923,100.99664,N,N/A,N,N,298.37366,266.8105,
830512194,983068156,751922043,N,N,N,L21.SVG,R,751922043,983068156,MYS,GMS_MY.SVG,SON_B,5.41894,100.53469,N,N/A,N,N,59.54473,63.72291,
830512194,983068156,752201403,Y,N,N,L21.SVG,L,752201403,983068156,MYS,GMS_MY.SVG,EXIT_A_L,5.41894,100.53469,N,N/A,N,N,59.54473,60.06563,
830601489,983068159,751893564,N,N,N,B22LB11.SVG,R,751893564,983068159,MYS,GMS_MY.SVG,SON_A,5.42149,100.54003,Y,Y,N/A,N/A,240.14436,243.69805,830542367
830601489,983068159,752145371,Y,N,N,B22LB11.SVG,L,-1,-1,MYS,GMS_MY.SVG,,5.42061,100.53879,Y,Y,N/A,N/A,240.14436,235.05501,830542367
830601489,983068159,841656509,Y,N,N,B22LB11.SVG,M,-1,-1,MYS,GMS_MY.SVG,,5.42061,100.53879,Y,Y,N/A,N/A,240.14436,235.05501,830542367
830534696,983120740,776551110,N,N,Y,L21.SVG,R,776551110,983120740,MYS,GMS_MY.SVG,SON_A,3.87213,103.23755,N,N/A,N,N,14.6567,19.06399,
830534696,983120740,776551112,Y,N,N,L21.SVG,L,776551112,983120740,MYS,GMS_MY.SVG,EXIT_A_L,3.87213,103.23755,N,N/A,N,N,14.6567,11.40169,
830451156,983120762,752017480,Y,N,N,L22.SVG,L,752017480,983120762,MYS,GMS_MY.SVG,EXIT_A_L,1.57523,103.66271,N,N/A,N,N,290.19283,277.59749,
830451156,983120762,752102951,N,N,Y,L22.SVG,R,752102951,983120762,MYS,GMS_MY.SVG,SON_A,1.57523,103.66271,N,N/A,N,N,290.19283,290.10226,
830609493,983167174,752221725,Y,N,N,L21.SVG,L,752221725,983167174,MYS,GMS_MY.SVG,EXIT_A_L,3.00097,101.7261,N,N/A,N,N,0,342.91936,
830609493,983167174,752229669,Y,N,N,L21.SVG,R,-1,983167174,MYS,GMS_MY.SVG,,3.00097,101.7261,N,N/A,N,N,0,0,
835408396,983168031,759433014,Y,N,N,L21.SVG,L,759433014,983168031,MYS,GMS_MY.SVG,EXIT_A_L,2.98188,101.82353,N,N/A,N,N,60.85413,56.02041,
835408396,983168031,781906136,N,N,Y,L21.SVG,R,781906136,983168031,MYS,GMS_MY.SVG,SON_A,2.98188,101.82353,N,N/A,N,N,60.85413,60.68774,
889065702,983176388,837077812,N,N,Y,L22.SVG,R,-1,983176388,MYS,GMS_MY.SVG,,1.58244,103.81651,N,N/A,N,N,66.02939,63.4262,
889065702,983176388,911675922,Y,N,N,L22.SVG,L,911675922,983176388,MYS,GMS_MY.SVG,EXIT_A_L,1.58244,103.81651,N,N/A,N,N,66.02939,56.29984,
869003257,983182174,880154661,Y,N,Y,L31.SVG,L,880154661,983182174,MYS,GMS_MY.SVG,EXIT_B_L,3.27212,101.54775,N,N/A,N,N,217.07189,194.99499,
869003257,983182174,907972804,N,N,Y,L31.SVG,R,-1,983182174,MYS,GMS_MY.SVG,,3.27212,101.54775,N,N/A,N,N,217.07189,215.4155,
919693351,983182179,880157847,Y,N,Y,L22.SVG,L,880157847,983182179,MYS,GMS_MY.SVG,EXIT_B_L,3.26646,101.54969,N,N/A,N,N,303.22121,300.29703,
919693351,983182179,880198542,N,N,Y,L22.SVG,R,-1,983182179,MYS,GMS_MY.SVG,,3.26646,101.54969,N,N/A,N,N,303.22121,305.88191,
885616615,983182183,880157848,Y,N,Y,L31.SVG,L,880157848,983182183,MYS,GMS_MY.SVG,EXIT_B_L,3.26604,101.54322,N,N/A,N,N,36.2482,29.78689,
885616615,983182183,907972811,N,N,Y,L31.SVG,R,-1,983182183,MYS,GMS_MY.SVG,,3.26604,101.54322,N,N/A,N,N,36.2482,36.6908,
919675924,983197764,880035068,Y,N,N,L21.SVG,L,880035068,983197764,MYS,GMS_MY.SVG,EXIT_A_L,3.27337,101.45951,N,N/A,N,N,110.6898,104.24822,
919675924,983197764,880035070,N,N,Y,L21.SVG,R,880035070,983197764,MYS,GMS_MY.SVG,SON_A,3.27337,101.45951,N,N/A,N,N,110.6898,110.29607,
919678662,983197771,880039438,Y,N,N,L22.SVG,L,880039438,983197771,MYS,GMS_MY.SVG,EXIT_A_L,3.27151,101.46602,N,N/A,N,N,275.15627,273.90685,
919678662,983197771,880198552,N,N,Y,L22.SVG,R,880198552,983197771,MYS,GMS_MY.SVG,SON_A,3.27151,101.46602,N,N/A,N,N,275.15627,283.21141,
893830358,983209613,843886220,N,N,Y,L22.SVG,R,-1,983209613,MYS,GMS_MY.SVG,,2.74477,101.98598,N,N/A,N,N,126.2852,126.90146,
893830358,983209613,843887010,Y,N,N,L22.SVG,L,843887010,983209613,MYS,GMS_MY.SVG,EXIT_A_L,2.74477,101.98598,N,N/A,N,N,126.2852,103.40732,
848452106,983218294,778301354,Y,N,N,L22.SVG,L,778301354,983218294,MYS,GMS_MY.SVG,EXIT_A_L,6.45672,100.34959,N,N/A,N,N,255.5897,239.94333,
848452106,983218294,778302906,N,N,N,L22.SVG,R,-1,983218294,MYS,GMS_MY.SVG,,6.45672,100.34959,N,N/A,N,N,255.5897,255.16649,
848452087,983218301,778301326,Y,N,N,L22.SVG,L,-1,983218301,MYS,GMS_MY.SVG,,6.45548,100.34373,N,N/A,N,N,77.26928,69.46039,
848452087,983218301,778302899,N,N,N,L22.SVG,R,-1,983218301,MYS,GMS_MY.SVG,,6.45548,100.34373,N,N/A,N,N,77.26928,76.67798,
830629373,983236358,751948944,Y,N,N,B24RB22.SVG,L,751948944,983236358,MYS,GMS_MY.SVG,EXIT_A_L,3.03821,101.44322,Y,Y,N/A,N/A,150.28982,135.04029,830595118
830629373,983236358,752169025,N,N,N,B24RB22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.03665,101.44333,Y,Y,N/A,N/A,150.28982,162.84681,830595118
830629373,983236358,990870082,Y,N,N,B24RB22.SVG,M,-1,-1,MYS,GMS_MY.SVG,,3.03665,101.44333,Y,Y,N/A,N/A,150.28982,162.84681,830595118
830389379,983236373,751873571,Y,N,N,L41.SVG,L,751873571,983236373,MYS,GMS_MY.SVG,EXIT_A_L,2.77749,101.67609,N,N/A,N,N,333.9127,321.07703,
830389379,983236373,752136525,N,N,Y,L41.SVG,R,-1,983236373,MYS,GMS_MY.SVG,,2.77749,101.67609,N,N/A,N,N,333.9127,333.6484,
830470248,983236376,751991771,Y,N,N,L21.SVG,L,751991771,983236376,MYS,GMS_MY.SVG,EXIT_A_L,2.78421,101.67698,N,N/A,N,N,247.96521,226.94118,
830470248,983236376,788089455,N,N,N,L21.SVG,R,788089455,983236376,MYS,GMS_MY.SVG,SON_B,2.78421,101.67698,N,N/A,N,N,247.96521,246.47669,
