#genre_id;genre_is_brand;gen_0;gen_1;gen_2;genre_level;genre_type;org_code;sub_category;chain_id;cuisine_id;building_type;three
394;Y;7;11;23;2;null;9565;0;23038;0;0;0
173;Y;5;2;34;2;null;9537;0;22575;0;0;0
68;N;2;6;3;2;null;7538;2;0;0;0;0
248;N;5;13;0;1;null;0;0;0;0;0;0
295;Y;7;1;4;2;null;3578;0;98;0;0;0
403;N;7;15;0;1;null;9590;0;0;0;0;0
69;N;2;6;4;2;null;7538;5;0;0;0;0
397;Y;7;11;26;2;null;9565;0;23858;0;0;0
18;Y;1;14;3;2;null;5800;0;1566;27;0;0
415;N;7;20;0;1;null;7990;0;0;0;0;0
131;N;4;0;0;0;null;0;0;0;0;0;0
108;Y;2;10;34;2;null;5540;0;24458;0;0;0
282;N;6;12;0;1;null;7947;61;0;0;0;0
284;N;6;14;0;1;null;7997;11;0;0;0;0
65;N;2;6;0;1;null;0;0;0;0;0;0
324;Y;7;2;6;2;null;6000;0;114;0;0;0
243;Y;5;10;4;2;null;9560;0;23705;0;0;0
70;N;2;6;5;2;null;7538;0;0;0;0;0
199;Y;5;7;4;2;null;9545;0;9951;0;0;0
241;Y;5;10;2;2;null;9560;0;22821;0;0;0
26;N;1;16;0;1;null;5800;0;0;34;0;0
