#genre_id;name_id;name_type;name_lang;name;tr_lang;tr_name;ph_flag;phoneme_id
184;97;ON;UKE;Galicia;POR;Galicia;;
218;62;ON;UKE;Churches;SPA;Iglesias;;
155;32;ON;UKE;BANCO DE LA NACIÓN ARGENTINA;SPA;BANCO POPULAR;;
200;69;ON;UKE;Clinics & medical centres;SPA;Centros médicos y clínicas;;
36;170;ON;UKE;Other vehicle services & maintenance shops;POR;Outras oficinas de serviços e manutenção automotiva;;
41;10;ON;UKE;All petrol stations;POR;Todos postos de combustível;;
70;229;ON;UKE;Tourist information centres;SPA;Centros de información turística;;
3;61;ON;UKE;Chinese food;SPA;Comida china;;
43;201;ON;UKE;Shell;SPA;Shell;;
13;44;ON;UKE;Betos;POR;Betos;;
163;25;ON;UKE;Banco Comafi;SPA;Banco Comafi;;
168;113;ON;UKE;ICBC;POR;ICBC;;
217;19;ON;UKE;Ashrams;SPA;Áshrams;;
69;228;ON;UKE;Tourist attractions;POR;Atração turística;;
186;40;ON;UKE;Banco Provincia;SPA;Banco Provincia;;
42;87;ON;UKE;Esso;POR;Esso;;
6;137;ON;UKE;Mexican food;POR;Culinária mexicana;;
182;131;ON;UKE;Macro;POR;Macro;;
198;7;ON;UKE;All medical care facilities;SPA;Todas las instalaciones de atención médica;;
223;49;ON;UKE;Business facilities;SPA;Instalaciones de negocios;;
117;150;ON;UKE;Optical shops;SPA;Ópticas;;
57;186;ON;UKE;Railway stations;SPA;Estaciones ferroviarias;;
35;234;ON;UKE;Tyre/tire repair shop;SPA;Talleres de reparación de llantas;;
2;12;ON;UKE;All restaurants;SPA;Todos los restaurantes;;
180;24;ON;UKE;Banco Ciudad;POR;Banco Ciudad;;
110;204;ON;UKE;Shopping centres;POR;Shopping centers;;
12;142;ON;UKE;Mostaza;SPA;Mostaza;;
37;143;ON;UKE;Motorcycle dealerships;SPA;Concesionarios de motos;;
158;34;ON;UKE;Banco Francés;POR;Banco Francés;;
25;71;ON;UKE;Coffee shops;SPA;Cafeterías;;
159;27;ON;UKE;Banco Credicoop;SPA;Banco Credicoop;;
154;64;ON;UKE;Citibank;SPA;Citibank;;
157;196;ON;UKE;Santander Río;POR;Santander Río;;
150;72;ON;UKE;Community facilities;POR;Instalações comunitárias;;
97;79;ON;UKE;Department stores;SPA;Grandes almacenes;;
53;232;ON;UKE;Transportation;POR;Transporte;;
52;57;ON;UKE;Car rental agencies;POR;Agência de aluguel de veículos;;
81;55;ON;UKE;Caro Cuore;SPA;Caro Cuore;;
191;90;ON;UKE;Famous landmark buildings;POR;Edifícios famosos de referência;;
4;120;ON;UKE;Italian food;POR;Culinária italiana;;
236;223;ON;UKE;Tailors & alteration;POR;Corte e costura;;
156;121;ON;UKE;Itaú;POR;Itaú;;
205;177;ON;UKE;Pharmacies;SPA;Farmacias;;
141;214;ON;UKE;Sports fields;POR;Campos esportivos;;
116;73;ON;UKE;Computer & software shops;SPA;Tiendas de informática y software;;
8;91;ON;UKE;Fast food;SPA;Comida rápida;;
129;133;ON;UKE;Marinas;SPA;Puertos;;
62;132;ON;UKE;Major hub railway stations;SPA;Principales estaciones ferroviarias;;
80;53;ON;UKE;Cardon;POR;Cardon;;
86;125;ON;UKE;Kosiuko;SPA;Kosiuko;;
94;140;ON;UKE;Mobile phone service centres;POR;Centros de atendimento para celulares;;
